,user_id,test_group,total_spend,total_wins_spend
164785,241774452,C,6.090735829459396,6.090735829459396
164793,251692683,P,3.0995467204232163,3.0995467204232163
164806,252590804,P,2.99,2.99
164828,300699990,P,0.99,0.99
164849,295025221,C,5.960000000000001,5.960000000000001
164854,298730201,C,2.98,2.98
164860,247277842,C,28.799885403670547,28.799885403670547
164864,245879982,C,3.98,3.98
164884,298427691,C,1.99,1.99
164887,114376473,C,0.99,0.99
164897,248502013,C,3.461414915652241,3.461414915652241
164919,247904122,C,5.98,5.98
164933,246813473,C,113.72000000000001,113.72000000000001
164964,295424011,P,14.940000000000001,14.940000000000001
164966,295159110,C,38.91,38.91
164973,296315661,C,2.026734563971992,2.026734563971992
164988,298846080,P,2.042439637697893,2.042439637697893
164995,250271312,P,2.180400755222608,2.180400755222608
165038,242286273,C,18.96,18.96
165061,298694320,P,1.98,1.98
165081,240823282,C,87.89,87.89
165082,297270861,C,2.98,2.98
165087,246286742,C,3.98,3.98
165101,296657671,P,3.2638591773119003,3.2638591773119003
165106,241013772,C,1.1056583145196408,1.1056583145196408
165108,288656830,C,1.08020733763862,1.08020733763862
165115,245051992,P,5.96,5.96
165142,252087293,C,8.950000000000001,8.950000000000001
165159,249148013,P,25.92,25.92
165162,248941082,P,11.956457367251348,11.956457367251348
165172,243602382,C,7.950000000000001,7.950000000000001
165173,297414481,C,4.99,4.99
165179,252530792,P,4.97,4.97
165186,296748231,C,160.55,160.55
165188,252203194,P,9.99,9.99
165252,253027003,C,3.9800000000000004,3.9800000000000004
165309,252873024,C,19.99,19.99
165319,294238140,C,4.99,4.99
165344,298531730,C,38.879999999999995,38.879999999999995
165362,253194003,C,4.363274908910181,4.363274908910181
165386,243639612,C,2.116230679269546,2.116230679269546
165454,251045992,P,12.381950647754676,12.381950647754676
165474,248250623,P,0.99,0.99
165579,295838290,C,4.99,4.99
165587,240799534,C,3.0038030153858033,3.0038030153858033
165689,251957493,C,24.93,24.93
165759,247655033,C,0.99,0.99
165813,295578680,P,6.860562561148975,6.860562561148975
165834,252291324,P,11.34926085227889,11.34926085227889
165900,291609351,C,5.817021846648201,5.817021846648201
166118,248872204,P,0.99,0.99
166129,298750211,C,17.97,17.97
166154,246645062,C,10.113917935451699,10.113917935451699
166164,240134332,C,0.99,0.99
166195,290577110,P,2.99,2.99
166373,297263510,P,4.99,4.99
166481,292399941,C,21.91,21.91
166592,291422381,C,4.99,4.99
166630,300434180,P,0.99,0.99
166726,291528531,P,0.99,0.99
166823,287785981,C,3.9699999999999998,3.9699999999999998
166893,242687182,P,139.12352039535108,139.12352039535108
167139,297932511,P,13.92,13.92
167172,242451943,C,1.1837432592397739,1.1837432592397739
167186,300681590,P,9.99,9.99
167439,301068551,C,0.99,0.99
167567,294557620,P,8.22555998205675,8.22555998205675
167577,288847790,C,14.92,14.92
167578,300638750,C,2.294789371118436,2.294789371118436
167581,243044664,C,55.031032774221984,55.031032774221984
167590,249884552,P,4.367393261065238,4.367393261065238
167592,249294074,C,1.0817972420247841,1.0817972420247841
167595,243536434,C,17.89,17.89
167602,249030373,C,29.979999999999997,29.979999999999997
167626,245487154,P,35.96,35.96
167630,291825701,P,4.99,4.99
167654,289705110,P,11.423404260690337,11.423404260690337
167689,295739590,P,0.99,0.99
167696,290157051,P,0.99,0.99
167701,298433240,P,5.96,5.96
167705,252788282,P,7.98,7.98
167713,242187042,C,23.262428240854128,23.262428240854128
167723,290769770,P,3.96,3.96
167780,292566980,C,21.293394870974005,21.293394870974005
167784,293309111,P,10.96,10.96
167793,253101114,P,7.34467709217099,7.34467709217099
167794,247483943,P,0.99,0.99
167807,243926432,C,1.0845458312007994,1.0845458312007994
167808,296350220,C,3.5544239338001273,3.5544239338001273
167822,242623432,C,9.93,9.93
167830,289011571,C,11.8958731724093,11.8958731724093
167852,290532090,C,110.41680034271107,110.41680034271107
167860,242853623,C,1.99,1.99
167871,242196843,C,25.93,25.93
167872,297216440,P,53.24591434589656,53.24591434589656
167873,297029131,C,5.98,5.98
167877,251090993,C,173.94710413677177,173.94710413677177
167881,288181130,C,1.99,1.99
167896,247708482,C,9.142925387193896,9.142925387193896
167917,241574694,P,0.99,0.99
167946,291943100,C,10.42769177828642,10.42769177828642
167955,249652793,P,19.98,19.98
167985,289109570,C,12.93,12.93
168040,297012461,P,4.99,4.99
168050,243644312,C,1.99,1.99
168053,247304263,P,1.0817972420247841,1.0817972420247841
168065,246775052,P,4.98,4.98
168073,251103924,C,1.0807448586867783,1.0807448586867783
168075,246301634,P,33.85,33.85
168097,288171200,C,17.96,17.96
168107,295083321,C,6.332084319238217,6.332084319238217
168127,289145351,P,27.22911565918988,27.22911565918988
168134,294017760,C,29.97,29.97
168146,240673393,C,25.89,25.89
168174,241841294,C,1.99,1.99
168175,295504360,C,10.98,10.98
168188,298827281,C,16.91,16.91
168196,294914280,P,2.98,2.98
168198,290587430,C,1.99,1.99
168223,246970374,P,2.072128138178961,2.072128138178961
168224,246926332,C,23.919999999999998,23.919999999999998
168235,288845150,C,0.99,0.99
168241,291305911,C,7.94,7.94
168249,292767090,C,130.03895309538376,130.03895309538376
168271,241175752,C,1.99,1.99
168277,296670490,C,30.950000000000003,30.950000000000003
168282,288284630,P,36.54736645118946,36.54736645118946
168288,288899261,C,19.92,19.92
168295,134071422,C,15.457708433498249,15.457708433498249
168298,298348691,C,16.9,16.9
168299,246486162,C,1.2063521027528143,1.2063521027528143
168303,242522813,C,12.940000000000001,12.940000000000001
168317,241484422,C,6.970000000000001,6.970000000000001
168318,292742671,C,1.745337499138813,1.745337499138813
168320,249167924,C,5.98,5.98
168334,241034204,C,11.931536991177694,11.931536991177694
168361,289320440,C,5.246521630314884,5.246521630314884
168362,239811743,C,13.96,13.96
168374,249261452,C,20.304556119792515,20.304556119792515
168387,291730581,C,0.99,0.99
168431,299401861,C,3.444188645100469,3.444188645100469
168442,243001773,P,12.98,12.98
168462,299296021,P,1.8756729257972238,1.8756729257972238
168463,250591804,C,16.900000000000002,16.900000000000002
168520,247860253,P,2.1609770996789925,2.1609770996789925
168534,251188062,C,20.569823308361876,20.569823308361876
168543,242581653,P,1.99,1.99
168562,240441982,C,5.97,5.97
168563,242362502,C,3.060790052048773,3.060790052048773
168566,249048553,C,1.0811454310672608,1.0811454310672608
168590,243953172,C,2.99,2.99
168594,295411021,C,4.96,4.96
168600,290410570,P,1.99,1.99
168601,289149351,C,18.92,18.92
168625,252642213,P,10.25325225155877,10.25325225155877
168633,289315041,C,4.99,4.99
168661,296731321,C,1.98,1.98
168664,240525463,C,1.99,1.99
168671,249956573,C,13.96,13.96
168677,241358713,C,0.99,0.99
168680,249344492,C,8.96,8.96
168681,242694592,P,6.96,6.96
168690,241119754,C,2.99,2.99
168703,247833323,C,9.96,9.96
168706,295855871,C,11.96,11.96
168715,247063943,C,17.455220765236255,17.455220765236255
168728,240896113,P,6.98,6.98
168731,292354970,C,19.98,19.98
168742,295056321,C,4.980267345639719,4.980267345639719
168749,250305764,C,19.38361998689614,19.38361998689614
168763,242611134,C,95.17612734020231,95.17612734020231
168775,288351591,C,136.44,136.44
168779,247580634,C,24.96,24.96
168814,247978634,C,1.98,1.98
168815,291522001,C,23.808432426811308,23.808432426811308
168820,297749631,C,4.397008993524011,4.397008993524011
168861,241500563,C,46.84,46.84
168862,291050611,C,3.96,3.96
168892,247527612,P,11.844871864675646,11.844871864675646
168900,251211062,C,34.97,34.97
168927,246552502,C,16.94,16.94
168947,287824790,P,36.25907951125637,36.25907951125637
168955,246195154,P,61.870000000000005,61.870000000000005
168960,250552844,P,0.99,0.99
168978,291541770,C,4.99,4.99
168998,297718220,C,20.846443484095722,20.846443484095722
169003,291277761,C,2.035149798274725,2.035149798274725
169017,247461252,C,0.99,0.99
169030,296046181,C,28.833139576899196,28.833139576899196
169058,248379812,P,6.707850942715623,6.707850942715623
169067,241882334,C,49.800000000000004,49.800000000000004
169104,244727612,C,4.4597313522833515,4.4597313522833515
169109,244895352,P,3.581967002796808,3.581967002796808
169110,241376042,C,0.99,0.99
169112,247103902,C,12.96,12.96
169114,290561150,C,13.34986365418558,13.34986365418558
169124,289537010,C,903.9661007647316,903.9661007647316
169125,243740564,C,72.82866303830573,72.82866303830573
169144,292175750,C,82.23357519935,82.23357519935
169146,242620882,C,24.350492423547166,24.350492423547166
169177,298317320,C,1.1564595097242476,1.1564595097242476
169182,97577152,C,2.98,2.98
169184,250336794,P,5.949999999999999,5.949999999999999
169187,288922120,P,2.260443616831851,2.260443616831851
169200,244359602,C,18.96,18.96
169215,290772790,C,88.78,88.78
169247,294338070,C,14.97,14.97
169270,293336420,P,3.9699999999999998,3.9699999999999998
169281,295089840,C,62.591836726196334,62.591836726196334
169299,251131302,P,12.98,12.98
169311,293646710,C,3.5688665924246927,3.5688665924246927
169312,245516622,C,3.5384632602182586,3.5384632602182586
169324,297693711,P,16.950000000000003,16.950000000000003
169336,287832250,C,8.13164323022557,8.13164323022557
169347,250169403,C,18.327934637621112,18.327934637621112
169360,293604831,C,2.9699999999999998,2.9699999999999998
169382,292761621,C,441.43556281546023,441.43556281546023
169385,287846820,C,3.98,3.98
169395,246959412,C,3.5619695956807296,3.5619695956807296
169396,246379903,C,1024.260562838378,1024.260562838378
169401,250308024,P,3.6096768313073673,3.6096768313073673
169409,250156694,P,2.341956300527196,2.341956300527196
169410,243286153,C,9.99,9.99
169436,246531333,C,19.97,19.97
169437,298898190,C,2.98,2.98
169444,241316604,C,23.869999999999997,23.869999999999997
169456,292314140,C,4.665324785255018,4.665324785255018
169459,299181791,P,243.88430239215657,243.88430239215657
169462,300165221,C,6.15920198165629,6.15920198165629
169476,242991094,P,183.85,183.85
169483,298132510,C,3.6321627403270895,3.6321627403270895
169488,251979912,C,1.0618737439245143,1.0618737439245143
169496,291608931,C,3.9800000000000004,3.9800000000000004
169498,244411442,P,40.40799855992652,40.40799855992652
169514,297517270,P,3.9699999999999998,3.9699999999999998
169526,249811682,C,19.416035505050502,19.416035505050502
169546,247427784,C,24.20984776175866,24.20984776175866
169549,249909663,C,1.99,1.99
169619,291488931,P,18.26928444905546,18.26928444905546
169621,289047800,P,72.68999999999998,72.68999999999998
169623,241284254,P,263.36999999999995,263.36999999999995
169638,239543032,P,55.88000000000001,55.88000000000001
169639,249211432,C,322.38000000000005,322.38000000000005
169650,124179654,C,0.99,0.99
169657,296321251,C,4.99,4.99
169665,241235882,C,27.93046848409191,27.93046848409191
169698,241146844,C,9.19695893687168,9.19695893687168
169713,242059353,C,4.99,4.99
169724,247344092,C,37.92,37.92
169729,250299594,C,13.96,13.96
169731,243557514,C,0.9295504074529286,0.9295504074529286
169743,244109332,C,10.899999999999999,10.899999999999999
169770,287851371,P,1.0455018724729435,1.0455018724729435
169776,247617902,P,1.0411236868914842,1.0411236868914842
169784,250515823,C,2.7409359562905165,2.7409359562905165
169789,248262902,C,9.99,9.99
169813,293633911,C,5.98,5.98
169823,247675772,C,1.99,1.99
169858,298052791,C,71.92,71.92
169862,299437710,C,5.98,5.98
169916,240730514,C,7.95,7.95
169918,248846174,C,9.97,9.97
169933,240807214,C,8.950000000000001,8.950000000000001
169937,241332693,C,0.99,0.99
169944,289931530,P,1.0730524869342348,1.0730524869342348
169955,300342960,P,20.516768018884864,20.516768018884864
169964,244104033,P,4.98,4.98
169965,247778883,C,0.99,0.99
169968,291528801,C,16.564405539947153,16.564405539947153
169970,243863692,P,0.99,0.99
169979,296364311,C,53.88,53.88
170012,248649722,C,1.0811454310672608,1.0811454310672608
170064,294855310,C,12.023024551690321,12.023024551690321
170069,251207043,P,16.96,16.96
170079,244800782,C,2.128797331364111,2.128797331364111
170113,298681820,C,2.1213903549816844,2.1213903549816844
170135,290431011,C,124.4863997682288,124.4863997682288
170150,251143193,C,2.99,2.99
170151,243207743,C,20.24255474729906,20.24255474729906
170152,128725671,P,5.045417948307948,5.045417948307948
170153,290737761,C,16.91,16.91
170158,296887561,C,36.910000000000004,36.910000000000004
170170,248030642,P,4.95,4.95
170174,240628964,P,11.363156932803081,11.363156932803081
170180,295261800,C,14.920000000000002,14.920000000000002
170189,244200004,P,1.99,1.99
170216,291944410,C,11.242391693519512,11.242391693519512
170246,247506703,P,38.407380799701386,38.407380799701386
170249,250173923,C,23.42538551776188,23.42538551776188
170261,291364671,P,24.559420364174628,24.559420364174628
170263,244208632,P,7.95,7.95
170269,297297350,C,10.940000000000001,10.940000000000001
170271,67399673,C,24.592552342696848,24.592552342696848
170272,243283084,C,10.215246178229972,10.215246178229972
170300,297874660,C,1.99,1.99
170315,288808551,P,80.49064012161459,80.49064012161459
170325,243569443,C,15.667126244029596,15.667126244029596
170351,241829512,P,7.444042058726975,7.444042058726975
170360,296453351,P,20.227300720005346,20.227300720005346
170380,252267334,C,1.0847866693197938,1.0847866693197938
170391,295228591,C,13.96,13.96
170395,247701564,C,59.077726305521,59.077726305521
170404,291589740,C,255.60000000000002,255.60000000000002
170417,240385443,C,6.98,6.98
170419,288904280,P,5.1382114420049705,5.1382114420049705
170426,242557552,C,2.99,2.99
170428,289605321,P,1.98,1.98
170434,240286672,C,6.96,6.96
170448,295511810,C,15.97,15.97
170452,249766023,P,22.930000000000003,22.930000000000003
170457,298535090,C,9.99,9.99
170466,294361271,P,0.99,0.99
170496,298533661,C,25.96,25.96
170500,244844252,C,5.98,5.98
170501,244356152,C,0.7934228637164633,0.7934228637164633
170509,294814161,C,1.1136938363687452,1.1136938363687452
170530,243921944,C,95.8,95.8
170587,251812253,P,4.2086051343739825,4.2086051343739825
170602,299717391,C,2.294789371118436,2.294789371118436
170605,250914062,C,1.99,1.99
170634,245495704,C,295.25000000000006,295.25000000000006
170637,250258302,C,6.046587866756516,6.046587866756516
170652,244169023,C,3.594584434110444,3.594584434110444
170657,242258652,C,5.98,5.98
170659,288839041,C,35.809999999999995,35.809999999999995
170675,247993263,P,24.556320583003256,24.556320583003256
170676,298301371,C,13.930000000000001,13.930000000000001
170684,240776603,P,21.277646902224877,21.277646902224877
170692,246744444,C,1.99,1.99
170714,293263060,C,5.970000000000001,5.970000000000001
170720,250089953,C,2.4036835544561153,2.4036835544561153
170725,249877103,C,31.626226120564937,31.626226120564937
170726,251831392,C,91.57310922031675,91.57310922031675
170733,247718324,C,151.78031867753742,151.78031867753742
170739,248828832,P,18.950000000000003,18.950000000000003
170748,242142753,C,29.89,29.89
170758,249935202,P,10.600697930317978,10.600697930317978
170767,246364112,C,668.58,650.7989481831373
170778,243847503,C,3.564716456937408,3.564716456937408
170780,247119444,C,2.1761065927519847,2.1761065927519847
170783,250147853,C,1.0794962776541077,1.0794962776541077
170787,241354572,C,0.99,0.99
170788,294191411,P,0.99,0.99
170789,290612910,C,10.21422414251812,10.21422414251812
170798,289303070,C,342.12000000000006,342.12000000000006
170801,246170862,C,0.99,0.99
170805,245704734,C,22.950000000000003,22.950000000000003
170808,246769633,C,34.92,34.92
170811,298684050,P,5.193795435991136,5.193795435991136
170813,245021762,C,143.44000000000003,143.44000000000003
170815,297077910,C,10.950000000000001,10.950000000000001
170831,251201194,C,17.247560067909973,17.247560067909973
170857,288859291,C,32.96,32.96
170859,241010102,C,111.82113706940893,111.82113706940893
170868,246241043,P,2.99,2.99
170875,296743691,C,2.99,2.99
170895,240980884,C,21.859606740451476,21.859606740451476
170910,243710064,C,2.98,2.98
170913,251107343,C,10.96,10.96
170917,298399530,C,17.97,17.97
170954,248120163,P,130.88,130.88
171000,292977970,C,1.98,1.98
171006,291172051,P,34.8,34.8
171011,248543473,C,172.85000000000002,172.85000000000002
171045,253147744,C,6.740122767991032,6.740122767991032
171053,245323203,C,2.9699999999999998,2.9699999999999998
171082,248525632,C,4.97,4.97
171112,246842194,P,8.950000000000001,8.950000000000001
171114,251423303,C,3.1664662573705464,3.1664662573705464
171126,251475853,C,19.91,19.91
171161,240719132,C,36.316284875399056,36.316284875399056
171192,241124273,C,26.93,26.93
171223,296298851,C,15.955028570242165,15.955028570242165
171272,294375160,C,0.99,0.99
171273,242482054,C,2.98,2.98
171274,252531833,C,45.16635786733845,45.16635786733845
171311,300115510,C,4.99,4.99
171335,246675132,C,14.98,14.98
171364,296455171,C,2.9699999999999998,2.9699999999999998
171414,290524810,C,129.95,129.95
171515,251060633,P,1.98,1.98
171520,244652083,C,7.346889856194679,7.346889856194679
171526,249343062,P,3.6040873862104936,3.6040873862104936
171588,297896311,C,4.99,4.99
171617,250293382,C,9.99,9.99
171633,250797852,C,6.98,6.98
171639,248133623,C,8.190285582326226,8.190285582326226
171642,294679280,C,3.98,3.98
171644,300150830,P,12.30595540502399,12.30595540502399
171686,296071631,C,45.72,45.72
171718,296935941,C,2.99,2.99
171855,298171950,C,0.99,0.99
171882,295672940,C,23.950000000000003,23.950000000000003
171971,292122150,C,15.896879336419744,15.896879336419744
172085,249519884,C,0.99,0.99
172172,251974244,C,2.223605489168811,2.223605489168811
172180,252696813,C,10.96,10.96
172181,252085434,C,1.7552284149511717,1.7552284149511717
172194,244016592,C,2.99,2.99
172197,242134264,C,8.97,8.97
172229,294775040,C,3.1237151199638786,3.1237151199638786
172233,244475434,C,2.99,2.99
172240,242967602,C,5.775250052770991,5.775250052770991
172241,253423113,C,0.99,0.99
172243,297284521,C,24.96,24.96
172246,295900411,P,11.686916863060487,11.686916863060487
172249,247168802,C,4.835503325187148,4.835503325187148
172259,288865211,C,16.96,16.96
172281,241711524,C,5.9574008983285935,5.9574008983285935
172311,297694650,C,2.243156179261338,2.243156179261338
172321,243664582,P,1.052267823953725,1.052267823953725
172331,291399650,C,0.8765991190853161,0.8765991190853161
172333,292000651,C,1.2243182247929882,1.2243182247929882
172359,246758843,P,11.950000000000001,11.950000000000001
172400,290299001,C,133.11920465915642,133.11920465915642
172404,291514080,C,11.817411415366694,11.817411415366694
172497,292558110,C,93.37343398002695,93.37343398002695
172517,243675873,C,2.98,2.98
172540,247109642,C,8.96,8.96
172552,288253291,P,5.125147354616491,5.125147354616491
172553,240233554,C,4.99,4.99
172574,294936641,C,1.7213133657504454,1.7213133657504454
172600,250198213,C,19.99,19.99
172601,251388962,P,1.99,1.99
172609,252124304,C,1.0809970058716023,1.0809970058716023
172611,291315811,C,17.97,17.97
172618,294721751,C,140.76,140.76
172659,297594091,C,3.9699999999999998,3.9699999999999998
172680,292570080,P,4.97,4.97
172682,242722232,C,2.99,2.99
172690,250389253,C,5.08263094904637,5.08263094904637
172733,242242842,C,6.970000000000001,6.970000000000001
172736,241001422,C,8.568011078220632,8.568011078220632
172752,241007804,P,4.99,4.99
172767,300381870,C,20.900000000000002,20.900000000000002
172774,249725444,C,40.19431595356933,40.19431595356933
172835,297946761,C,1.0811454310672608,1.0811454310672608
172845,248473662,C,4.99,4.99
172875,245490142,C,23.436382603853627,23.436382603853627
172889,250306454,C,4.99,4.99
172924,244860512,C,1.0808583103618543,1.0808583103618543
172957,242447154,P,36.25906406771801,36.25906406771801
172973,246681894,C,0.99,0.99
172975,100404262,C,9.99,9.99
172984,252901583,C,0.99,0.99
172998,251822073,C,1.99,1.99
173005,249967873,C,30.9,30.9
173195,291643880,C,330.75000000000006,330.75000000000006
173202,248956404,P,7.830327914754645,7.830327914754645
173218,295496491,C,6.9399999999999995,6.9399999999999995
173230,296282140,P,8.676818042725426,8.676818042725426
173238,290767110,C,11.97,11.97
173245,298298191,C,10.128943814123486,10.128943814123486
173247,249360412,C,12.33895059146562,12.33895059146562
173263,290760640,C,33.900000000000006,33.900000000000006
173275,290942850,C,11.96,11.96
173278,250648583,P,8.196218654606202,8.196218654606202
173303,246882484,C,0.99,0.99
173317,299179810,C,12.940000000000001,12.940000000000001
173333,248574202,C,2.032779851985025,2.032779851985025
173350,291965580,C,2.2585772158554507,2.2585772158554507
173353,241703374,C,1.0056376657016608,1.0056376657016608
173363,241370054,C,2.98,2.98
173377,295802861,C,1.0750142529979612,1.0750142529979612
173400,292852710,P,25.86,25.86
173415,242981564,C,4.99,4.99
173422,243539964,C,6.507974089521069,6.507974089521069
173444,289314220,P,2.99,2.99
173449,288268641,C,44.959999999999994,44.959999999999994
173454,243619784,C,633.1035045438009,575.5240879728441
173455,298170901,P,3.5855318357802277,3.5855318357802277
173470,288359190,C,15.491511261480575,15.491511261480575
173471,289947351,P,6.970000000000001,6.970000000000001
173494,249511963,P,32.95,32.95
173495,244838063,P,1.0809970058716023,1.0809970058716023
173499,77180983,P,2.28170207731469,2.28170207731469
173523,250843874,P,10.98,10.98
173537,297603681,C,7.009374660683639,7.009374660683639
173540,296328821,C,48.92,48.92
173542,249797882,C,5.5787721611124965,5.5787721611124965
173545,290157811,C,0.99,0.99
173546,296248041,C,17.286795118866028,17.286795118866028
173556,290407780,C,13.019275667480827,13.019275667480827
173562,288719450,P,3.0024960509339094,3.0024960509339094
173611,245246092,P,115.2021464837398,115.2021464837398
173635,240697823,C,26.939999999999994,26.939999999999994
173649,250082692,C,1.99,1.99
173663,295196830,C,1.0618737439245143,1.0618737439245143
173678,294884150,C,56.9,56.9
173686,289169991,P,102.17449774523844,102.17449774523844
173708,296054620,C,21.950000000000003,21.950000000000003
173731,247693602,P,11.98,11.98
173739,249514803,C,16.246830235321372,16.246830235321372
173741,247966203,C,20.982087103233436,20.982087103233436
173790,297780290,C,7.960000000000001,7.960000000000001
173812,241315443,P,2.99,2.99
173816,296637321,C,7.98,7.98
173833,243945404,P,27.046693309108242,27.046693309108242
173840,242345912,C,11.95,11.95
173854,297768020,C,22.95,22.95
173861,241488672,C,112.68000000000002,112.68000000000002
173865,239818312,C,25.93,25.93
173878,242406584,C,28.920000000000005,28.920000000000005
173890,294966931,C,0.8744241692634074,0.8744241692634074
173891,295247470,C,44.89,44.89
173905,298881830,C,0.887866231409977,0.887866231409977
173949,247496733,C,5.279286444588962,5.279286444588962
173961,243054592,P,1.99,1.99
173968,295476220,C,109.39029064057095,109.39029064057095
174003,244789454,C,1.188445429346919,1.188445429346919
174004,241616904,P,18.94,18.94
174006,293736180,C,6.042853514139101,6.042853514139101
174029,249846863,C,18.91,18.91
174030,298850361,P,4.95,4.95
174087,242075354,P,93.71693921401008,93.71693921401008
174099,250342002,C,1.98,1.98
174134,247667644,C,4.353772699297741,4.353772699297741
174150,289969981,P,84.746167771429,84.746167771429
174155,288412301,P,5.066927950470584,5.066927950470584
174158,246365482,C,8.950000000000001,8.950000000000001
174175,247045584,C,20.919999999999998,20.919999999999998
174176,251514662,P,1.99,1.99
174181,298823371,C,1.99,1.99
174209,242811833,C,1.99,1.99
174219,248379423,C,3.9800000000000004,3.9800000000000004
174221,289751680,C,17.176969421738274,17.176969421738274
174227,248874392,P,4.99,4.99
174235,289063890,C,6.970000000000001,6.970000000000001
174241,248466762,C,27.96,27.96
174261,240517672,C,1637.66,1560.9391277672682
174270,246478763,P,70.65,70.65
174278,293561191,C,207.51999999999998,207.51999999999998
174279,246124222,C,54.23444517869483,54.23444517869483
174280,242414634,C,29.399486119726035,29.399486119726035
174285,240557512,P,4.778355261377559,4.778355261377559
174286,251984322,C,19.99,19.99
174291,291992131,C,0.99,0.99
174294,242596352,P,637.9015159768734,637.9015159768734
174298,140205680,C,48.007482211835146,48.007482211835146
174303,243879354,C,35.338122178624076,35.338122178624076
174307,242655203,C,1.0124614574331545,1.0124614574331545
174314,148747440,C,23.92,23.92
174320,288939061,C,10.97,10.97
174327,244321724,C,2.9699999999999998,2.9699999999999998
174330,241446213,C,24.9,24.9
174340,244422562,C,74.75511276116418,74.75511276116418
174341,241786704,P,17.852246893163105,17.852246893163105
174373,242406132,C,84.14222382495366,84.14222382495366
174378,296634711,C,40.89000000000001,40.89000000000001
174390,250069214,C,7.98,7.98
174417,242043002,C,550.5588505059928,550.5588505059928
174419,243585322,C,1.98,1.98
174427,288122701,P,18.95,18.95
174432,248546914,C,11.98,11.98
174445,240885094,P,2.379443521098131,2.379443521098131
174447,248712774,C,2.6739648319427456,2.6739648319427456
174467,243319193,C,1.1056583145196408,1.1056583145196408
174619,290062610,C,24.94,24.94
174655,248374264,C,121.66999999999999,121.66999999999999
174672,298240501,P,0.8820717106659337,0.8820717106659337
174673,252452522,C,116.8,116.8
174720,253263444,C,0.99,0.99
174757,253449984,C,10.209196460539102,10.209196460539102
174861,252558084,P,14.98,14.98
174884,249959744,C,31.85,31.85
174931,243771534,C,9.94,9.94
174965,250155612,C,3.006051943128878,3.006051943128878
175032,241882363,C,1.99,1.99
175041,248555594,C,0.99,0.99
175047,251863522,P,1.2059199707655766,1.2059199707655766
175170,245775762,C,2.9699999999999998,2.9699999999999998
175187,299127881,C,2.99,2.99
175364,248669103,C,15.950000000000001,15.950000000000001
175525,251315124,C,0.99,0.99
175760,172382920,C,6.98,6.98
175859,246459542,C,1.1136938363687452,1.1136938363687452
175887,252515152,C,1.99,1.99
175917,242454753,C,16.93,16.93
175954,239650842,C,1.2024924388733012,1.2024924388733012
176011,247474794,P,5.98,5.98
176065,251758193,C,4.97,4.97
176584,295587821,C,0.99,0.99
176618,252502084,C,4.99,4.99
176620,251648584,P,1.99,1.99
176645,248161702,C,0.99,0.99
176671,247537064,C,10.445104979073484,10.445104979073484
176690,295391260,P,2.98,2.98
176732,253000753,C,0.99,0.99
176743,297200701,P,13.397197379605924,13.397197379605924
176803,251320804,P,2.7391933026290554,2.7391933026290554
176847,248784072,C,37.94,37.94
176872,297099040,P,1.9117900089854132,1.9117900089854132
176895,253531604,C,1.0809970058716023,1.0809970058716023
176903,243218312,P,5.99,5.99
176905,292256900,C,2.290437122047578,2.290437122047578
176959,300753140,C,27.745769158305418,27.745769158305418
176960,250856912,C,8.97,8.97
177010,295477671,C,3.9699999999999998,3.9699999999999998
177023,253072273,C,1.10159716901545,1.10159716901545
177053,252452324,P,10.57754526152081,10.57754526152081
177077,243994892,C,9.92,9.92
177325,248941364,C,1.114576409836904,1.114576409836904
177381,291828121,C,22.86,22.86
177448,298782660,C,16.97,16.97
177659,250293933,C,1.2033474939376811,1.2033474939376811
177843,251350553,C,4.99,4.99
177863,295670440,C,1.99,1.99
177875,108821034,P,1.1097140704617532,1.1097140704617532
177905,293295840,P,0.99,0.99
178605,291155561,C,82.89999999999999,82.89999999999999
178626,245081903,P,6.523187169069798,6.523187169069798
178640,251741603,C,4.99,4.99
178654,296928541,C,20.480855825304307,20.480855825304307
178683,71358392,C,1.0845709425165213,1.0845709425165213
178701,243518634,P,8.95,8.95
178730,288739301,C,4.99,4.99
178800,298794971,P,10.632173118562186,10.632173118562186
178809,252041282,C,0.99,0.99
178982,249539932,P,1.045570259665701,1.045570259665701
179082,293629891,C,4.99,4.99
179125,300030620,C,1.98,1.98
179126,251471664,C,0.99,0.99
179136,247618613,C,1.99,1.99
179176,241268342,C,16.96,16.96
179188,297566541,C,3.6321627403270895,3.6321627403270895
179265,244142503,C,29.979999999999997,29.979999999999997
179358,298921371,P,1.99,1.99
179386,251274263,C,10.35809002071618,10.35809002071618
179430,295811900,C,18.375970005423056,18.375970005423056
179625,251971013,C,22.18787354365952,22.18787354365952
179723,252228133,P,1.197315111567999,1.197315111567999
180000,243037624,C,1.1909201361738984,1.1909201361738984
180146,245482773,C,1.99,1.99
180289,249750813,P,2.1237474878490286,2.1237474878490286
180366,243096923,P,10.98,10.98
180381,242220444,C,0.99,0.99
180424,299920951,P,69.98,69.98
180548,250517624,C,2.648096045583018,2.648096045583018
180639,246053504,C,2.99,2.99
180729,250588802,C,2.99,2.99
180848,289151111,C,0.99,0.99
181076,241684224,P,4.970000000000001,4.970000000000001
181106,300888600,C,5.104598230269551,5.104598230269551
181111,299291560,C,689.81,531.6234406919598
181276,253416303,P,1.7986082728906025,1.7986082728906025
181356,253084802,C,0.99,0.99
181387,299387631,P,0.99,0.99
181430,252031683,C,4.8480419026737325,4.8480419026737325
